preprocess,seed_a,seed_b,ari,nmi,label_agreement,centroid_cosine
center_l2,1,7,0.17661390786451192,0.17034125506893302,0.562505290071813,0.4633546471595764
center_l2,1,8,0.09674808681863947,0.09804328201816662,0.47661650854161103,0.30662770569324493
center_l2,1,9,0.10807178951889748,0.09703264369601118,0.5413867737761934,0.39200293024381
center_l2,1,10,0.08020406709053829,0.07331411860920375,0.49254663232654333,0.3022974083820979
center_l2,1,11,0.24369311508023794,0.22187075204751722,0.6489436894527235,0.594888170560201
center_l2,1,12,0.12495037064516197,0.11070313205731595,0.5596945443832902,0.4680553774038951
center_l2,1,13,0.17780368788250048,0.1630541817074517,0.595782452460804,0.5204389293988546
center_l2,1,14,0.08026212973736288,0.07293988400919064,0.4940822646014226,0.3122932066520055
center_l2,1,15,0.10299457894095751,0.10123146339959224,0.46979794948572257,0.2742813664178054
center_l2,1,16,0.043142256064696204,0.037435688500287854,0.4405604782994384,0.22917644244929156
center_l2,1,17,0.07598522298067673,0.06963172401127549,0.46922085074247877,0.26834461744874716
center_l2,1,18,0.1199359819651505,0.10876151747207373,0.5495409042093032,0.4111268122990926
center_l2,1,19,0.08697791393118923,0.0867051296205495,0.47636478356598655,0.3057140111923218
center_l2,2,3,0.06649098808260408,0.06851115675798625,0.437943198094365,0.24728253483772278
center_l2,2,4,0.3584078913587527,0.3464520260232038,0.7155991439152357,0.7247649828592936
center_l2,2,5,0.24160711781282765,0.21950799757980266,0.6368323104945132,0.6052500009536743
center_l2,2,6,0.15532122851825303,0.14800373817407544,0.5759280572218137,0.5120479861895243
center_l2,2,7,0.1741287519676924,0.17810696949961285,0.5620062370633698,0.4579574366410573
center_l2,2,8,0.2592978371766702,0.2392289069641026,0.6618739990084894,0.6457177797953287
center_l2,2,9,0.3057602315731562,0.30696085323902084,0.6486798728843834,0.576968640089035
center_l2,2,10,0.25457251840505196,0.23451020760017335,0.6457053410763496,0.5988488296667734
center_l2,2,11,0.34863007403485713,0.3150514374077485,0.7131434513582706,0.7115943431854248
center_l2,2,12,0.04018574788332974,0.04000360586313796,0.4140348215885495,0.15929752215743065
center_l2,2,13,0.209212072861198,0.20589329215639546,0.6123138581744113,0.5620455940564474
center_l2,2,14,0.23821442193616518,0.231094048942866,0.6038464455663977,0.5310467183589935
center_l2,2,15,0.33408318049568536,0.3014502662733992,0.6971836482094,0.6824060281117758
center_l2,2,16,0.1936967984651719,0.1824738959758928,0.5474094861842561,0.4308957060178121
center_l2,2,17,0.22372871016822005,0.21353246576824111,0.5953438574159386,0.5275876422723135
center_l2,2,18,0.26549195074851756,0.2527717786856377,0.6269864563169228,0.5500503579775492
center_l2,2,19,0.23879579275102356,0.23230310872304094,0.6272656621850827,0.5852165818214417
center_l2,3,4,0.2111972158777392,0.19566185009894582,0.6262005027904098,0.5589019854863485
center_l2,3,5,0.0934707882890611,0.09202573247450235,0.4670322724609579,0.3072871168454488
center_l2,3,6,0.07448902989916838,0.07393751273052587,0.4587693176934078,0.27248062814275426
center_l2,3,7,0.12097120426466608,0.13727882563609642,0.43812457198509874,0.2215476930141449
center_l2,3,8,0.07231034122728594,0.07277473174674368,0.4605225986371676,0.25475179652373
center_l2,3,9,0.09011239264659832,0.08437906094575705,0.4969864453245658,0.3233657156427701
center_l2,3,10,0.08251847398677611,0.08102395633431751,0.4554023587399681,0.22395408153533936
center_l2,3,11,0.1519094451230203,0.14134482879885715,0.5700152683838927,0.45428768793741864
center_l2,3,12,0.039918725604523524,0.03980043649133578,0.4103216033891635,0.15839914977550507
center_l2,3,13,0.13058067687061092,0.1140670380674956,0.5686390252857189,0.4737082024415334
