task,seed,knn,global_idx,umap_1,umap_2,aligned_cluster,agrees_with_nominal
tworoom,0,33,609087,2.14736629,-6.34028912,1,1
tworoom,0,33,609181,0.92544430,-6.00159979,1,1
tworoom,0,33,609185,-0.57240856,-4.35938835,1,1
tworoom,0,33,609224,5.22663927,-2.19361591,1,1
tworoom,0,33,609341,12.87285709,-0.39755407,1,1
tworoom,0,33,609408,-4.50344038,15.56364346,2,1
tworoom,0,33,609434,-0.34950891,4.42582369,2,1
tworoom,0,33,609496,9.40679741,4.25003290,3,1
tworoom,0,33,609522,1.03054845,5.05500889,2,1
tworoom,0,33,609534,-4.74985456,4.94105291,2,1
tworoom,0,33,609556,-4.52749968,1.30751908,2,1
tworoom,0,33,609603,11.99185848,12.52595139,3,1
tworoom,0,33,609636,-2.21869183,11.62989235,2,1
tworoom,0,33,609649,-0.26999882,11.87725735,2,1
tworoom,0,33,609786,8.45742226,-1.36031842,1,1
tworoom,0,33,609897,-3.51005816,7.82318974,2,1
tworoom,0,33,609910,-4.11811543,5.71706820,2,1
tworoom,0,33,609965,10.57060146,14.43041801,3,1
tworoom,0,33,609967,11.22773457,13.47074413,3,1
tworoom,0,33,610034,7.88643646,-4.01473522,1,1
tworoom,0,33,610042,15.52179432,2.32769108,3,1
tworoom,0,33,610055,13.99582005,4.93663502,3,1
tworoom,0,33,610076,10.56801891,-1.56065130,1,1
tworoom,0,33,610080,12.84404373,-0.89372611,1,1
tworoom,0,33,610090,12.25551701,-2.07707644,1,1
tworoom,0,33,610167,8.96568775,6.64578295,3,1
tworoom,0,33,610168,7.65040636,5.50259352,3,1
tworoom,0,33,610182,7.39094687,6.95764303,3,1
tworoom,0,33,610273,6.81089354,-4.84226418,1,1
tworoom,0,33,610310,-5.60403252,1.52739573,2,1
tworoom,0,33,610362,12.23611546,-4.74196386,1,1
tworoom,0,33,610369,13.21065044,-3.06954074,1,1
tworoom,0,33,610394,14.46834183,2.83185101,3,1
tworoom,0,33,610405,14.36915684,5.26866579,3,1
tworoom,0,33,610480,13.72923374,-3.12496781,1,1
tworoom,0,33,610532,-2.46924973,16.57180214,2,1
tworoom,0,33,610723,-0.14152494,-0.62631112,1,1
tworoom,0,33,610837,-4.21702337,7.33364058,2,1
tworoom,0,33,610892,1.29352450,4.23565340,2,1
tworoom,0,33,610939,14.14598846,12.63422298,3,1
tworoom,0,33,611116,14.06988811,-0.38548639,1,1
tworoom,0,33,611132,5.95610571,-2.47078848,1,1
tworoom,0,33,611174,6.86318445,-5.30791378,1,1
tworoom,0,33,611185,3.75824952,-3.79744458,1,1
tworoom,0,33,611291,-1.44700563,11.78383636,2,1
tworoom,0,33,611299,-1.30500746,13.65142155,2,1
tworoom,0,33,611326,1.49775779,6.18474197,2,1
tworoom,0,33,611332,0.80591863,3.66456604,2,1
tworoom,0,33,611405,2.02086473,-0.02479306,1,1
tworoom,0,33,611488,6.04108620,-3.88860893,1,1
tworoom,0,33,611559,9.63485622,10.13103580,3,1
tworoom,0,33,611617,14.31676483,8.82797432,3,1
tworoom,0,33,611656,4.74039745,-5.66554213,1,1
tworoom,0,33,611709,-0.43866518,11.44876671,2,1
tworoom,0,33,611840,0.66887826,5.71456003,2,1
tworoom,0,33,611898,2.59255695,-6.96396923,1,1
tworoom,0,33,611943,-0.59240294,14.86137199,2,1
tworoom,0,33,611958,-0.58722901,14.98682690,2,1
tworoom,0,33,612027,8.50097084,2.88778400,3,1
tworoom,0,33,612040,7.58584929,8.36823559,3,1
tworoom,0,33,612129,0.42199495,6.96909952,2,1
tworoom,0,33,612238,15.18041039,4.98183107,3,1
tworoom,0,33,612279,6.92697239,0.34847686,1,1
tworoom,0,33,612281,8.59161472,1.10089600,1,1
tworoom,0,33,612291,12.80022335,-4.49406195,1,1
tworoom,0,33,612335,-1.83820701,-4.80760956,1,1
tworoom,0,33,612376,13.48941040,1.07248938,1,1
tworoom,0,33,612445,-0.93855816,11.16524887,2,1
tworoom,0,33,612517,8.26909828,-4.60739803,1,1
tworoom,0,33,612534,1.98293281,-4.35767078,1,1
tworoom,0,33,612597,8.18652534,0.75688410,1,1
tworoom,0,33,612633,15.13129139,4.63661909,3,1
tworoom,0,33,612648,15.66658497,8.86042595,3,1
tworoom,0,33,612760,12.01404953,10.44273090,3,1
tworoom,0,33,612764,13.24299431,1.37573016,1,1
tworoom,0,33,612777,5.87905693,-4.06119251,1,1
tworoom,0,33,612813,-0.83992857,3.80723166,2,1
tworoom,0,33,612875,-1.95808268,15.77968311,2,1
tworoom,0,33,612877,-2.90103579,15.98972607,2,1
tworoom,0,33,612906,-4.96964550,11.41102695,2,1
tworoom,0,33,612992,2.30703950,3.72370791,2,1
tworoom,0,33,613019,10.70610809,8.62561607,3,1
tworoom,0,33,613087,-3.38074422,-0.33917627,1,1
tworoom,0,33,613115,0.84108520,-0.55277675,1,1
tworoom,0,33,613144,2.60695028,2.19399881,1,1
tworoom,0,33,613158,-1.23071992,-3.74393415,1,1
tworoom,0,33,613185,2.49417830,-6.21154356,1,1
tworoom,0,33,613215,-3.52519631,5.08113623,2,1
tworoom,0,33,613240,-1.13780749,12.12574863,2,1
tworoom,0,33,613286,-0.74485874,15.69945621,2,1
tworoom,0,33,613291,-1.71465302,16.06999779,2,1
tworoom,0,33,613341,0.86310881,0.36762431,1,1
tworoom,0,33,613400,-0.51183081,15.05081749,2,1
tworoom,0,33,613527,10.75740242,6.70066357,3,1
tworoom,0,33,613530,9.14717960,6.80730057,3,1
tworoom,0,33,613538,9.83826160,4.78216362,3,1
tworoom,0,33,613564,3.02278519,-4.94802761,1,1
tworoom,0,33,613613,-3.43312263,14.12842655,2,1
tworoom,0,33,613661,3.81763172,-2.16048265,1,1
tworoom,0,33,613687,5.78587389,-2.72193527,1,1
tworoom,0,33,613704,8.72876358,8.37352943,3,1
tworoom,0,33,613717,11.29213142,12.17101383,3,1
tworoom,0,33,613718,12.47180843,12.57571507,3,1
tworoom,0,33,613748,-1.31606257,16.26467896,2,1
tworoom,0,33,613763,-0.56689608,15.13949966,2,1
tworoom,0,33,613835,12.24378109,-3.65999269,1,1
tworoom,0,33,613851,8.54262829,2.86747813,3,1
tworoom,0,33,613954,-2.87216473,8.02493763,2,1
tworoom,0,33,613973,-3.30214000,2.42930889,2,1
tworoom,0,33,614029,7.95183659,11.10137367,3,1
tworoom,0,33,614061,6.87663984,1.10131490,1,1
tworoom,0,33,614130,-3.24180818,-1.80593669,1,1
tworoom,0,33,614135,-0.46713987,-5.13268900,1,1
tworoom,0,33,614163,9.34539318,5.68046045,3,1
tworoom,0,33,614264,8.66475677,8.40026855,3,1
tworoom,0,33,614291,7.26353598,-1.64937496,1,1
tworoom,0,33,614322,-1.98994100,4.16129398,2,1
tworoom,0,33,614381,14.65447998,11.27554893,3,1
tworoom,0,33,614456,2.44550133,-0.69894665,1,1
tworoom,0,33,614497,12.89109516,14.86323738,3,1
tworoom,0,33,614582,-2.76314545,11.01767063,2,1
tworoom,0,33,614596,-4.10615396,7.94239950,2,1
tworoom,0,33,614647,8.72039890,-4.36393261,1,1
tworoom,0,33,614666,-2.88171554,12.59653378,2,1
tworoom,0,33,614671,-3.11344433,12.05155087,2,1
tworoom,0,33,614757,2.10092783,4.65438890,2,1
tworoom,0,33,614802,-2.08893347,7.02323341,2,1
tworoom,0,33,614873,7.41142273,7.06071234,3,1
tworoom,0,33,614904,-2.43300080,-1.74466777,1,1
tworoom,0,33,615077,8.45992184,14.13219357,3,1
tworoom,0,33,615078,9.29786205,13.50080585,3,1
tworoom,0,33,615091,10.49702263,10.35294247,3,1
tworoom,0,33,615121,9.54906273,9.80133343,3,1
tworoom,0,33,615288,-5.17387390,11.52507019,2,1
tworoom,0,33,615317,-1.92122006,4.79918051,2,1
tworoom,0,33,615354,8.16608238,-0.46026367,1,1
tworoom,0,33,615397,-3.37584591,11.64720345,2,1
tworoom,0,33,615477,-2.20659113,8.87196064,2,1
tworoom,0,33,615512,-2.82184100,9.69836903,2,1
tworoom,0,33,615540,0.72383994,6.47234440,2,1
tworoom,0,33,615563,3.54989004,-1.36310291,1,1
tworoom,0,33,615581,13.34530354,-1.79428411,1,1
tworoom,0,33,615650,15.15988350,13.81068134,3,1
tworoom,0,33,615674,13.05444527,13.11018658,3,1
tworoom,0,33,615697,8.61266708,7.36831903,3,1
tworoom,0,33,615729,-4.53910065,12.65701866,2,1
tworoom,0,33,615821,11.22908974,14.98005962,3,1
tworoom,0,33,615835,9.59950447,14.00020409,3,1
tworoom,0,33,615843,8.21546936,12.83641338,3,1
tworoom,0,33,615873,8.04462051,-2.79351592,1,1
tworoom,0,33,615955,8.74234772,-1.62168586,1,1
tworoom,0,33,615984,1.86256278,5.24745989,2,1
tworoom,0,33,616021,7.01823330,-4.17901564,1,1
tworoom,0,33,616220,3.03282452,-4.65334845,1,1
tworoom,0,33,616231,8.22420502,4.37635994,3,1
tworoom,0,33,616279,-2.22331285,10.30543709,2,1
tworoom,0,33,616327,11.25841999,5.58615971,3,1
tworoom,0,33,616384,-4.23670673,15.06026173,2,1
tworoom,0,33,616397,-5.37570381,12.50646877,2,1
tworoom,0,33,616466,12.48126507,-4.63318253,1,1
tworoom,0,33,616483,5.15829754,-4.72511435,1,1
tworoom,0,33,616576,3.60490179,-0.67394638,1,1
tworoom,0,33,616591,-3.20839190,5.54564381,2,1
tworoom,0,33,616610,-4.96206236,14.53008366,2,1
tworoom,0,33,616649,10.66982937,15.46058846,3,1
tworoom,0,33,616702,7.26477003,-2.81255436,1,1
tworoom,0,33,616725,-5.18960428,2.90705132,2,1
tworoom,0,33,616733,-4.66339779,2.31065321,2,1
tworoom,0,33,616772,15.09294796,5.58794689,3,1
tworoom,0,33,616830,-4.93394279,4.49847221,2,1
tworoom,0,33,616872,15.38453960,1.77741683,3,1
tworoom,0,33,616986,11.26891613,-4.02790642,1,1
tworoom,0,33,617012,4.02083397,-0.78590882,1,1
tworoom,0,33,617055,15.76994896,1.74852872,3,1
tworoom,0,33,617065,15.38271809,0.93363684,1,1
tworoom,0,33,617149,4.93456173,-4.09049892,1,1
tworoom,0,33,617218,5.22759151,-3.60300088,1,1
tworoom,0,33,617285,7.82011223,3.24385309,3,1
tworoom,0,33,617298,13.67538452,0.27226242,1,1
tworoom,0,33,617337,5.16115999,-4.67448378,1,1
tworoom,0,33,617352,-2.15544629,1.70976853,2,1
tworoom,0,33,617475,10.80403423,-0.53174722,1,1
tworoom,0,33,617611,11.31695557,3.71425271,3,1
tworoom,0,33,617613,10.88822460,3.75092721,3,1
tworoom,0,33,617644,5.81703186,-1.38594055,1,1
tworoom,0,33,617680,-2.39729643,10.58954811,2,1
tworoom,0,33,618030,8.35427952,-5.19532824,1,1
tworoom,0,33,618149,12.51186562,5.35525799,3,1
tworoom,0,33,618185,12.81747341,-2.64601874,1,1
tworoom,0,33,618260,-1.11833119,9.06844521,2,1
tworoom,0,33,618402,-4.00620508,-0.74649149,1,1
tworoom,0,33,618417,-0.42009053,-5.14466095,1,1
tworoom,0,33,618425,-1.85713911,-4.45867014,1,1
tworoom,0,33,618443,9.07025623,-3.32849717,1,1
tworoom,0,33,618510,8.83902073,8.91018009,3,1
tworoom,0,33,618512,7.65522337,8.80452061,3,1
tworoom,0,33,618527,8.09860325,-3.06790829,1,1
tworoom,0,33,618532,1.73638475,2.89410996,1,0
tworoom,0,33,618634,12.71615124,7.62111187,3,1
tworoom,0,33,618703,-4.94375992,6.41079378,2,1
tworoom,0,33,618722,13.70380688,3.40592337,3,1
tworoom,0,33,618788,-3.50135231,14.59682941,2,1
tworoom,0,33,618802,-0.30215874,11.69748116,2,1
tworoom,0,33,618842,11.37640381,-4.51312017,1,1
tworoom,0,33,618851,12.04538345,-1.05623806,1,1
tworoom,0,33,618873,9.49602795,11.28456020,3,1
tworoom,0,33,618936,13.18110943,12.76500702,3,1
tworoom,0,33,619067,14.28246021,5.25293112,3,1
tworoom,0,33,619133,9.01328564,15.02494621,3,1
tworoom,0,33,619151,9.05045891,11.84878922,3,1
tworoom,0,33,619175,6.89932442,1.14004040,1,1
tworoom,0,33,619239,2.34328628,-0.91035497,1,1
tworoom,0,33,619248,6.11099291,-1.58617198,1,1
tworoom,0,33,619254,9.71496105,3.95249486,3,1
tworoom,0,33,619294,15.13670635,5.17467785,3,1
tworoom,0,33,619305,-3.38160133,3.94813466,2,1
tworoom,0,33,619332,0.43845671,-0.09592826,1,1
tworoom,0,33,619346,3.83621836,-6.53636408,1,1
tworoom,0,33,619379,10.59970665,14.29988194,3,1
tworoom,0,33,619382,11.04014587,13.67603874,3,1
tworoom,0,33,619404,15.33671856,6.64383459,3,1
tworoom,0,33,619417,14.84515095,1.65235949,3,1
tworoom,0,33,619452,-1.20169926,8.20144463,2,1
tworoom,0,33,619491,15.70757008,12.39526749,3,1
tworoom,0,33,619535,8.62144756,6.29488611,3,1
tworoom,0,33,619587,4.92629719,-4.04083157,1,1
tworoom,0,33,619629,10.62189198,5.11756992,3,1
tworoom,0,33,619632,7.33506823,4.76841974,3,1
tworoom,0,33,619684,4.71597958,-3.95070934,1,1
tworoom,0,33,619698,15.07832336,1.64373469,3,1
tworoom,0,33,619727,1.49944544,3.91746593,2,1
tworoom,0,33,619906,7.29427814,6.42185497,3,1
tworoom,0,33,619955,15.96529198,10.72476387,3,1
tworoom,0,33,620149,15.17847824,3.24900389,3,1
tworoom,0,33,620260,-2.55641198,13.06089306,2,1
tworoom,0,33,620309,-1.73154044,8.84506321,2,1
tworoom,0,33,620316,0.71518111,2.77287865,2,1
tworoom,0,33,620365,-5.26505995,13.02796078,2,1
tworoom,0,33,620527,5.97513628,-0.43682495,1,1
tworoom,0,33,620588,15.81030178,10.92936325,3,1
tworoom,0,33,620593,15.92608929,10.46142101,3,1
tworoom,0,33,620652,4.36450815,-3.25428939,1,1
tworoom,0,33,620702,8.39207745,-2.84621930,1,1
tworoom,0,33,620713,5.71349907,-2.43872619,1,1
tworoom,0,33,620718,6.85661030,1.43133020,1,1
tworoom,0,33,620799,2.36163664,-2.80908322,1,1
tworoom,0,33,620831,12.35422230,-1.48384988,1,1
tworoom,0,33,620859,15.52147865,1.51851737,3,1
tworoom,0,33,620861,15.76782417,1.73513460,3,1
tworoom,0,33,620890,5.97270775,-0.42025715,1,1
tworoom,0,33,620954,-4.07654238,9.78826237,2,1
tworoom,0,33,621016,14.44748116,4.46894836,3,1
tworoom,0,33,621017,13.98674202,4.89621687,3,1
tworoom,0,33,621024,13.66743469,2.72619700,3,1
tworoom,0,33,621185,-3.98297572,12.26377773,2,1
tworoom,0,33,621207,1.90142941,5.15953159,2,1
tworoom,0,33,621223,-0.51740396,-5.27905369,1,1
tworoom,0,33,621226,-0.59473580,-5.79817438,1,1
tworoom,0,33,621257,9.58770752,-5.17316723,1,1
tworoom,0,33,621262,7.52574587,-3.48731470,1,1
tworoom,0,33,621383,-4.04073524,9.92299652,2,1
tworoom,0,33,621429,5.69539070,-3.03465676,1,1
tworoom,0,33,621468,5.55407810,-0.64698976,1,1
tworoom,0,33,621482,9.58233452,9.71049118,3,1
tworoom,0,33,621488,13.73338318,-4.27658987,1,1
tworoom,0,33,621514,9.73223495,-2.40467453,1,1
tworoom,0,33,621532,6.38417864,-5.49757671,1,1
tworoom,0,33,621536,8.32487202,-4.60339117,1,1
tworoom,0,33,621548,8.32679272,-3.98467135,1,1
tworoom,0,33,621584,-5.00777483,6.24043322,2,1
tworoom,0,33,621605,-3.18001962,5.22087288,2,1
tworoom,0,33,621625,-2.89623880,2.15637636,2,1
tworoom,0,33,621702,13.31225777,-2.13937521,1,1
tworoom,0,33,621709,13.05131912,-3.88506246,1,1
tworoom,0,33,621737,-1.88950479,10.86853790,2,1
tworoom,0,33,621751,-3.32956648,10.01408005,2,1
tworoom,0,33,621985,2.18143559,-0.40797395,1,1
tworoom,0,33,622094,13.69530773,-2.81629729,1,1
tworoom,0,33,622165,-3.39492488,7.07302141,2,1
tworoom,0,33,622204,-0.62333292,3.95507288,2,1
tworoom,0,33,622211,-0.22337788,6.12386703,2,1
tworoom,0,33,622218,2.56236362,1.88458180,1,1
tworoom,0,33,622309,1.84224164,-4.44631863,1,1
tworoom,0,33,622317,2.62115026,-2.53899860,1,1
tworoom,0,33,622350,14.90504456,4.52586031,3,1
tworoom,0,33,622358,14.24220753,3.29157829,3,1
tworoom,0,33,622368,12.39829922,2.00629282,3,1
tworoom,0,33,622396,1.49264622,-2.48822355,1,1
tworoom,0,33,622401,1.23771322,6.54812813,2,1
tworoom,0,33,622523,-2.23307776,1.44486654,2,1
tworoom,0,33,622569,13.79680920,8.21644497,3,1
tworoom,0,33,622591,8.59747028,6.40141010,3,1
tworoom,0,33,622619,6.38483524,-1.20234573,1,1
tworoom,0,33,622667,2.16575217,2.04666305,1,1
tworoom,0,33,622730,11.27266216,14.14101505,3,1
tworoom,0,33,622827,-3.58536553,9.82173157,2,1
tworoom,0,33,622846,-2.28698659,9.66514015,2,1
tworoom,0,33,622855,-0.73954105,7.36742496,2,1
tworoom,0,33,622891,15.55029297,12.20942974,3,1
tworoom,0,33,622917,13.62029552,11.65098000,3,1
tworoom,0,33,622954,8.61368084,-4.18683624,1,1
tworoom,0,33,623044,-4.08916044,11.66535664,2,1
tworoom,0,33,623102,-1.02020621,13.53104591,2,1
tworoom,0,33,623146,-2.01669049,8.68570042,2,1
tworoom,0,33,623168,8.72448063,-1.26418447,1,1
tworoom,0,33,623195,14.98482323,1.35614860,3,1
tworoom,0,33,623207,13.96970558,-0.51385033,1,1
tworoom,0,33,623243,-3.20231366,0.04073173,1,1
tworoom,0,33,623267,-2.50150132,2.49572873,2,1
tworoom,0,33,623336,-1.74530625,-3.78333783,1,1
tworoom,0,33,623351,-2.03181553,-4.76110649,1,1
tworoom,0,33,623367,8.32795143,1.12554109,1,1
tworoom,0,33,623376,7.23209047,-4.65285349,1,1
tworoom,0,33,623409,-1.43767655,13.87979889,2,1
tworoom,0,33,623452,13.57508564,11.25925922,3,1
tworoom,0,33,623555,14.88869286,12.81147766,3,1
tworoom,0,33,623557,14.38778210,13.56499100,3,1
tworoom,0,33,623634,5.80278826,-4.27830410,1,1
tworoom,0,33,623649,-3.55016732,4.29523182,2,1
tworoom,0,33,623652,-3.67937350,3.15662003,2,1
tworoom,0,33,623762,-5.12659359,12.92119503,2,1
tworoom,0,33,623774,-2.53131509,9.25893116,2,1
tworoom,0,33,623944,-4.38801527,4.80661201,2,1
tworoom,0,33,624145,1.41269207,6.30098009,2,1
tworoom,0,33,624163,5.56077194,-5.76086330,1,1
tworoom,0,33,624230,1.31672573,-2.27728486,1,1
tworoom,0,33,624259,12.22594929,8.80120373,3,1
tworoom,0,33,624311,-1.76067019,-3.62073565,1,1
tworoom,0,33,624314,-1.21225166,-2.21941900,1,1
tworoom,0,33,624343,11.44592667,-3.77327180,1,1
tworoom,0,33,624415,13.62550926,10.94612026,3,1
tworoom,0,33,624463,2.59508920,2.25482559,1,1
tworoom,0,33,624499,-4.13931227,16.09910583,2,1
tworoom,0,33,624511,-2.31219578,15.15086269,2,1
tworoom,0,33,624523,-2.26753163,14.47234726,2,1
tworoom,0,33,624547,-1.14850032,8.50099754,2,1
tworoom,0,33,624677,-1.33736134,8.32025146,2,1
tworoom,0,33,624731,9.57806587,8.45596027,3,1
tworoom,0,33,624769,6.46774530,-1.46130085,1,1
tworoom,0,33,624782,7.71765518,2.55141449,1,1
tworoom,0,33,624783,7.60042906,0.15589553,1,1
tworoom,0,33,624911,0.40557525,6.83667088,2,1
tworoom,0,33,624955,-3.24757028,3.99642658,2,1
tworoom,0,33,624976,-1.06073761,-0.56977969,1,1
tworoom,0,33,625143,11.84506512,1.01262164,1,1
tworoom,0,33,625204,-1.78271842,7.27481747,2,1
tworoom,0,33,625219,-0.17952226,2.51168871,2,1
tworoom,0,33,625252,8.61890411,6.41916513,3,1
tworoom,0,33,625304,10.67932034,14.06045628,3,1
tworoom,0,33,625355,3.32622981,-5.66682148,1,1
tworoom,0,33,625368,-4.19970322,-0.57301402,1,1
tworoom,0,33,625437,15.52494144,1.49654472,3,1
tworoom,0,33,625501,6.98281384,-0.34785616,1,1
tworoom,0,33,625519,11.08725929,-4.77412653,1,1
tworoom,0,33,625658,11.34776211,5.34193802,3,1
tworoom,0,33,625753,9.87353230,-5.15631866,1,1
tworoom,0,33,625777,5.31261492,-3.84459758,1,1
tworoom,0,33,625959,2.35983157,2.35522652,1,1
tworoom,0,33,625960,2.10219026,4.62237167,2,1
tworoom,0,33,625971,3.97864461,-5.88064480,1,1
tworoom,0,33,626064,2.90684581,-2.65542769,1,1
tworoom,0,33,626171,0.30560064,-1.49914408,1,1
tworoom,0,33,626208,14.73595142,7.06403303,3,1
tworoom,0,33,626220,12.01986217,5.52213860,3,1
tworoom,0,33,626322,9.30080318,11.06423950,3,1
tworoom,0,33,626325,8.24455452,12.95683575,3,1
tworoom,0,33,626344,11.04263210,4.85795879,3,1
tworoom,0,33,626404,-3.56888270,-1.34379065,1,1
tworoom,0,33,626449,12.98068523,12.53026581,3,1
tworoom,0,33,626486,-2.40270209,13.92844868,2,1
tworoom,0,33,626558,2.88505077,-3.70745182,1,1
tworoom,0,33,626628,-0.76125556,-2.46956658,1,1
tworoom,0,33,626642,5.77010822,-0.48026145,1,1
tworoom,0,33,626648,5.03460121,-2.68196344,1,1
tworoom,0,33,626657,8.11718655,7.21263218,3,1
tworoom,0,33,626728,1.77501130,0.70310795,1,1
tworoom,0,33,626737,-2.25378895,-1.50424945,1,1
tworoom,0,33,626750,1.40382683,-7.05509758,1,1
tworoom,0,33,626754,3.57511115,-7.02957249,1,1
tworoom,0,33,626766,8.80820942,-2.56872940,1,1
tworoom,0,33,626832,14.82796383,3.44297695,3,1
tworoom,0,33,626834,14.55303097,3.34829831,3,1
tworoom,0,33,626844,12.55432606,4.57889271,3,1
tworoom,0,33,626918,13.63062668,-2.72579193,1,1
tworoom,0,33,626944,8.82191658,-0.69367069,1,1
tworoom,0,33,626950,2.72657585,-6.25173616,1,1
tworoom,0,33,627009,1.40137434,-6.56396675,1,1
tworoom,0,33,627032,14.38557816,-0.25239903,1,1
tworoom,0,33,627047,14.71103287,4.91599798,3,1
tworoom,0,33,627056,15.33229637,6.56991673,3,1
tworoom,0,33,627084,15.75969028,12.78536987,3,1
tworoom,0,33,627088,16.04134369,13.35193443,3,1
tworoom,0,33,627107,-0.56421494,4.71489334,2,1
tworoom,0,33,627182,12.29064560,3.24531412,3,1
tworoom,0,33,627183,11.74065113,1.39696419,1,1
tworoom,0,33,627186,11.24202728,0.26747763,1,1
tworoom,0,33,627265,-1.21052134,12.00349236,2,1
tworoom,0,33,627293,-3.62925529,13.26450253,2,1
tworoom,0,33,627315,3.71383595,-2.11506557,1,1
tworoom,0,33,627382,3.12063503,-6.25742197,1,1
tworoom,0,33,627405,11.01345158,10.01176643,3,1
tworoom,0,33,627486,-2.05266094,4.64035416,2,1
tworoom,0,33,627501,0.77556545,5.52995920,2,1
tworoom,0,33,627505,1.31651223,4.28786707,2,1
tworoom,0,33,627558,5.89959621,-2.66484952,1,1
tworoom,0,33,627587,-0.39003921,12.71136093,2,1
tworoom,0,33,627603,0.43170556,4.09432030,2,1
tworoom,0,33,627628,-1.48895574,13.93830681,2,1
tworoom,0,33,627647,-0.95269251,14.83425903,2,1
tworoom,0,33,627698,12.13708210,-1.44208443,1,1
tworoom,0,33,627719,-0.56800711,4.54714632,2,1
tworoom,0,33,627819,12.31947422,-4.70457554,1,1
tworoom,0,33,627872,-1.24757302,-0.47655427,1,1
tworoom,0,33,627909,12.49415588,5.19496393,3,1
tworoom,0,33,627939,15.38844585,10.81733322,3,1
tworoom,0,33,627955,-0.68818468,14.62464905,2,1
tworoom,0,33,627956,-0.37041283,15.08399391,2,1
tworoom,0,33,628021,-0.47229421,4.79863310,2,1
tworoom,0,33,628155,15.86775589,14.06688309,3,1
tworoom,0,33,628194,9.90737629,13.35696793,3,1
tworoom,0,33,628230,-5.34535265,10.32136536,2,1
tworoom,0,33,628253,8.87417507,2.65597057,3,1
tworoom,0,33,628264,8.32893944,-2.67461562,1,1
tworoom,0,33,628281,-0.75829780,7.28929424,2,1
tworoom,0,33,628296,-3.54731917,8.81463146,2,1
tworoom,0,33,628339,-0.48593181,15.49260044,2,1
tworoom,0,33,628359,-1.07516563,9.33283043,2,1
tworoom,0,33,628374,3.77335906,-1.48228025,1,1
tworoom,0,33,628391,1.86894822,0.51740170,1,1
tworoom,0,33,628426,2.99106336,-7.29865837,1,1
tworoom,0,33,628461,13.89386559,10.88352394,3,1
tworoom,0,33,628464,13.11452484,10.20311928,3,1
tworoom,0,33,628474,7.92601395,10.92022800,3,1
tworoom,0,33,628492,9.47744560,-1.18687177,1,1
tworoom,0,33,628494,8.68081570,-1.27925050,1,1
tworoom,0,33,628498,8.88225269,-3.90895844,1,1
tworoom,0,33,628715,-3.00445938,16.49074936,2,1
tworoom,0,33,628826,0.66601342,-0.83839601,1,1
tworoom,0,33,628865,4.45519829,-5.79344893,1,1
tworoom,0,33,628896,14.56067371,14.27957535,3,1
tworoom,0,33,628918,11.66783142,10.71983624,3,1
tworoom,0,33,628930,7.19861317,5.32683706,3,1
tworoom,0,33,628934,6.85732412,1.40064943,1,1
tworoom,0,33,629086,8.89257431,2.57247949,1,1
tworoom,0,33,629096,0.13655820,-6.30464363,1,1
tworoom,0,33,629161,-2.78411841,16.83228493,2,1
tworoom,0,33,629204,0.79972798,6.81534529,2,1
tworoom,0,33,629228,7.29785442,6.47722244,3,1
tworoom,0,33,629236,8.58463383,8.19840717,3,1
tworoom,0,33,629285,-2.86603260,5.21182775,2,1
tworoom,0,33,629334,-0.67791200,12.51152325,2,1
tworoom,0,33,629377,-1.34093595,13.27579308,2,1
tworoom,0,33,629397,-3.00454402,7.97518015,2,1
tworoom,0,33,629411,-4.29993105,7.23775244,2,1
tworoom,0,33,629511,11.67945576,-2.81798744,1,1
tworoom,0,33,629527,-0.42061538,-6.16062832,1,1
tworoom,0,33,629555,-5.45215988,1.14663517,2,1
tworoom,0,33,629599,1.47642183,-6.86410904,1,1
tworoom,0,33,629663,-2.95018649,9.03356266,2,1
tworoom,0,33,629698,-1.27716947,9.08076954,2,1
tworoom,0,33,629776,-3.21892500,10.82960320,2,1
tworoom,0,33,629807,-4.05445623,11.71239948,2,1
tworoom,0,33,629811,-0.15681031,5.71756268,2,1
tworoom,0,33,629819,0.33607066,5.19669962,2,1
tworoom,0,33,629947,-4.44024897,4.12613678,2,1
tworoom,0,33,630021,8.33482075,-5.01347065,1,1
